case_id,disease,language,transcript,symptom_keys,symptom_count,template_id,split,source
PC-03382,Acne,hiligaynon,"Subong may blackheads, pus filled pimples, scurring, kag rashes ang pasyente.",blackheads;pus_filled_pimples;scurring;skin_rash,4,hil_4,val,archive_source/dataset.csv
PC-03383,Acne,hiligaynon,"Kag blackheads, pus filled pimples, scurring, kag rashes ko sa sulod sang isa ka semana.",blackheads;pus_filled_pimples;scurring;skin_rash,4,hil_5,val,archive_source/dataset.csv
PC-03384,Acne,mixed,May blackheads kag pus filled pimples ang pasyente. Also reports scurring and skin rash.,blackheads;pus_filled_pimples;scurring;skin_rash,4,mixed_1,val,archive_source/dataset.csv
PC-03385,Acne,english,"I have been having blackheads, pus filled pimples and scurring for a few days.",blackheads;pus_filled_pimples;scurring,3,en_1,val,archive_source/dataset.csv
PC-03386,Acne,english,"The patient complains of blackheads, pus filled pimples and scurring.",blackheads;pus_filled_pimples;scurring,3,en_2,val,archive_source/dataset.csv
PC-03387,Acne,english,"My symptoms include blackheads, pus filled pimples and scurring.",blackheads;pus_filled_pimples;scurring,3,en_3,val,archive_source/dataset.csv
PC-03388,Acne,english,"For the past week I have experienced blackheads, pus filled pimples and scurring.",blackheads;pus_filled_pimples;scurring,3,en_4,val,archive_source/dataset.csv
PC-03389,Acne,english,"I came in because of blackheads, pus filled pimples and scurring.",blackheads;pus_filled_pimples;scurring,3,en_5,val,archive_source/dataset.csv
PC-03390,Acne,english,"Lately I feel blackheads, pus filled pimples and scurring.",blackheads;pus_filled_pimples;scurring,3,en_6,val,archive_source/dataset.csv
PC-03391,Acne,hiligaynon,"May blackheads, pus filled pimples, kag scurring ako.",blackheads;pus_filled_pimples;scurring,3,hil_1,val,archive_source/dataset.csv
PC-03392,Acne,hiligaynon,"Ang pasyente may blackheads, pus filled pimples, kag scurring.",blackheads;pus_filled_pimples;scurring,3,hil_2,val,archive_source/dataset.csv
PC-03393,Acne,hiligaynon,"Nagabalati ako sang blackheads, pus filled pimples, kag scurring.",blackheads;pus_filled_pimples;scurring,3,hil_3,val,archive_source/dataset.csv
PC-03394,Acne,hiligaynon,"Subong may blackheads, pus filled pimples, kag scurring ang pasyente.",blackheads;pus_filled_pimples;scurring,3,hil_4,val,archive_source/dataset.csv
PC-03395,Acne,hiligaynon,"Kag blackheads, pus filled pimples, kag scurring ko sa sulod sang isa ka semana.",blackheads;pus_filled_pimples;scurring,3,hil_5,val,archive_source/dataset.csv
PC-03396,Acne,mixed,May blackheads kag pus filled pimples ang pasyente. Also reports scurring.,blackheads;pus_filled_pimples;scurring,3,mixed_1,val,archive_source/dataset.csv
PC-03397,Acne,english,"I have been having blackheads, scurring and skin rash for a few days.",blackheads;scurring;skin_rash,3,en_1,val,archive_source/dataset.csv
PC-03398,Acne,english,"The patient complains of blackheads, scurring and skin rash.",blackheads;scurring;skin_rash,3,en_2,val,archive_source/dataset.csv
PC-03399,Acne,english,"My symptoms include blackheads, scurring and skin rash.",blackheads;scurring;skin_rash,3,en_3,val,archive_source/dataset.csv
PC-03400,Acne,english,"For the past week I have experienced blackheads, scurring and skin rash.",blackheads;scurring;skin_rash,3,en_4,val,archive_source/dataset.csv
PC-03401,Acne,english,"I came in because of blackheads, scurring and skin rash.",blackheads;scurring;skin_rash,3,en_5,val,archive_source/dataset.csv
PC-03402,Acne,english,"Lately I feel blackheads, scurring and skin rash.",blackheads;scurring;skin_rash,3,en_6,val,archive_source/dataset.csv
PC-03403,Acne,hiligaynon,"May blackheads, scurring, kag rashes ako.",blackheads;scurring;skin_rash,3,hil_1,val,archive_source/dataset.csv
PC-03404,Acne,hiligaynon,"Ang pasyente may blackheads, scurring, kag rashes.",blackheads;scurring;skin_rash,3,hil_2,val,archive_source/dataset.csv
PC-03405,Acne,hiligaynon,"Nagabalati ako sang blackheads, scurring, kag rashes.",blackheads;scurring;skin_rash,3,hil_3,val,archive_source/dataset.csv
PC-03406,Acne,hiligaynon,"Subong may blackheads, scurring, kag rashes ang pasyente.",blackheads;scurring;skin_rash,3,hil_4,val,archive_source/dataset.csv
PC-03407,Acne,hiligaynon,"Kag blackheads, scurring, kag rashes ko sa sulod sang isa ka semana.",blackheads;scurring;skin_rash,3,hil_5,val,archive_source/dataset.csv
PC-03408,Acne,mixed,May blackheads kag scurring ang pasyente. Also reports skin rash.,blackheads;scurring;skin_rash,3,mixed_1,val,archive_source/dataset.csv
PC-03409,Acne,english,"I have been having pus filled pimples, scurring and skin rash for a few days.",pus_filled_pimples;scurring;skin_rash,3,en_1,val,archive_source/dataset.csv
PC-03410,Acne,english,"The patient complains of pus filled pimples, scurring and skin rash.",pus_filled_pimples;scurring;skin_rash,3,en_2,val,archive_source/dataset.csv
PC-03411,Acne,english,"My symptoms include pus filled pimples, scurring and skin rash.",pus_filled_pimples;scurring;skin_rash,3,en_3,val,archive_source/dataset.csv
PC-03412,Acne,english,"For the past week I have experienced pus filled pimples, scurring and skin rash.",pus_filled_pimples;scurring;skin_rash,3,en_4,val,archive_source/dataset.csv
PC-03413,Acne,english,"I came in because of pus filled pimples, scurring and skin rash.",pus_filled_pimples;scurring;skin_rash,3,en_5,val,archive_source/dataset.csv
PC-03414,Acne,english,"Lately I feel pus filled pimples, scurring and skin rash.",pus_filled_pimples;scurring;skin_rash,3,en_6,val,archive_source/dataset.csv
PC-03415,Acne,hiligaynon,"May pus filled pimples, scurring, kag hubag sa panit ako.",pus_filled_pimples;scurring;skin_rash,3,hil_1,val,archive_source/dataset.csv
PC-03416,Acne,hiligaynon,"Ang pasyente may pus filled pimples, scurring, kag hubag sa panit.",pus_filled_pimples;scurring;skin_rash,3,hil_2,val,archive_source/dataset.csv
PC-03417,Acne,hiligaynon,"Nagabalati ako sang pus filled pimples, scurring, kag hubag sa panit.",pus_filled_pimples;scurring;skin_rash,3,hil_3,val,archive_source/dataset.csv
PC-03418,Acne,hiligaynon,"Subong may pus filled pimples, scurring, kag hubag sa panit ang pasyente.",pus_filled_pimples;scurring;skin_rash,3,hil_4,val,archive_source/dataset.csv
PC-03419,Acne,hiligaynon,"Kag pus filled pimples, scurring, kag hubag sa panit ko sa sulod sang isa ka semana.",pus_filled_pimples;scurring;skin_rash,3,hil_5,val,archive_source/dataset.csv
PC-03420,Acne,mixed,May pus filled pimples kag scurring ang pasyente. Also reports skin rash.,pus_filled_pimples;scurring;skin_rash,3,mixed_1,val,archive_source/dataset.csv
PC-03421,Acne,english,"I have been having blackheads, pus filled pimples and skin rash for a few days.",blackheads;pus_filled_pimples;skin_rash,3,en_1,val,archive_source/dataset.csv
PC-03422,Acne,english,"The patient complains of blackheads, pus filled pimples and skin rash.",blackheads;pus_filled_pimples;skin_rash,3,en_2,val,archive_source/dataset.csv
PC-03423,Acne,english,"My symptoms include blackheads, pus filled pimples and skin rash.",blackheads;pus_filled_pimples;skin_rash,3,en_3,val,archive_source/dataset.csv
PC-03424,Acne,english,"For the past week I have experienced blackheads, pus filled pimples and skin rash.",blackheads;pus_filled_pimples;skin_rash,3,en_4,val,archive_source/dataset.csv
PC-03425,Acne,english,"I came in because of blackheads, pus filled pimples and skin rash.",blackheads;pus_filled_pimples;skin_rash,3,en_5,val,archive_source/dataset.csv
PC-03426,Acne,english,"Lately I feel blackheads, pus filled pimples and skin rash.",blackheads;pus_filled_pimples;skin_rash,3,en_6,val,archive_source/dataset.csv
PC-03427,Acne,hiligaynon,"May blackheads, pus filled pimples, kag hubag sa panit ako.",blackheads;pus_filled_pimples;skin_rash,3,hil_1,val,archive_source/dataset.csv
PC-03428,Acne,hiligaynon,"Ang pasyente may blackheads, pus filled pimples, kag hubag sa panit.",blackheads;pus_filled_pimples;skin_rash,3,hil_2,val,archive_source/dataset.csv
PC-03429,Acne,hiligaynon,"Nagabalati ako sang blackheads, pus filled pimples, kag hubag sa panit.",blackheads;pus_filled_pimples;skin_rash,3,hil_3,val,archive_source/dataset.csv
PC-03430,Acne,hiligaynon,"Subong may blackheads, pus filled pimples, kag hubag sa panit ang pasyente.",blackheads;pus_filled_pimples;skin_rash,3,hil_4,val,archive_source/dataset.csv
PC-03431,Acne,hiligaynon,"Kag blackheads, pus filled pimples, kag hubag sa panit ko sa sulod sang isa ka semana.",blackheads;pus_filled_pimples;skin_rash,3,hil_5,val,archive_source/dataset.csv
PC-03432,Acne,mixed,May blackheads kag pus filled pimples ang pasyente. Also reports skin rash.,blackheads;pus_filled_pimples;skin_rash,3,mixed_1,val,archive_source/dataset.csv
PC-03433,Urinary tract infection,english,"I have been having bladder discomfort, burning micturition, continuous feel of urine and foul smell of urine for a few days.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,en_1,train,archive_source/dataset.csv
PC-03434,Urinary tract infection,english,"The patient complains of bladder discomfort, burning micturition, continuous feel of urine and foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,en_2,train,archive_source/dataset.csv
PC-03435,Urinary tract infection,english,"My symptoms include bladder discomfort, burning micturition, continuous feel of urine and foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,en_3,train,archive_source/dataset.csv
PC-03436,Urinary tract infection,english,"For the past week I have experienced bladder discomfort, burning micturition, continuous feel of urine and foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,en_4,train,archive_source/dataset.csv
PC-03437,Urinary tract infection,english,"I came in because of bladder discomfort, burning micturition, continuous feel of urine and foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,en_5,train,archive_source/dataset.csv
PC-03438,Urinary tract infection,english,"Lately I feel bladder discomfort, burning micturition, continuous feel of urine and foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,en_6,train,archive_source/dataset.csv
PC-03439,Urinary tract infection,hiligaynon,"May bladder discomfort, burning micturition, continuous feel of urine, kag foul smell of urine ako.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,hil_1,train,archive_source/dataset.csv
PC-03440,Urinary tract infection,hiligaynon,"Ang pasyente may bladder discomfort, burning micturition, continuous feel of urine, kag foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,hil_2,train,archive_source/dataset.csv
PC-03441,Urinary tract infection,hiligaynon,"Nagabalati ako sang bladder discomfort, burning micturition, continuous feel of urine, kag foul smell of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,hil_3,train,archive_source/dataset.csv
PC-03442,Urinary tract infection,hiligaynon,"Subong may bladder discomfort, burning micturition, continuous feel of urine, kag foul smell of urine ang pasyente.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,hil_4,train,archive_source/dataset.csv
PC-03443,Urinary tract infection,hiligaynon,"Kag bladder discomfort, burning micturition, continuous feel of urine, kag foul smell of urine ko sa sulod sang isa ka semana.",bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,hil_5,train,archive_source/dataset.csv
PC-03444,Urinary tract infection,mixed,May bladder discomfort kag burning micturition ang pasyente. Also reports continuous feel of urine and foul smell of urine.,bladder_discomfort;burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,4,mixed_1,train,archive_source/dataset.csv
PC-03445,Urinary tract infection,english,"I have been having bladder discomfort, continuous feel of urine and foul smell of urine for a few days.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,en_1,train,archive_source/dataset.csv
PC-03446,Urinary tract infection,english,"The patient complains of bladder discomfort, continuous feel of urine and foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,en_2,train,archive_source/dataset.csv
PC-03447,Urinary tract infection,english,"My symptoms include bladder discomfort, continuous feel of urine and foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,en_3,train,archive_source/dataset.csv
PC-03448,Urinary tract infection,english,"For the past week I have experienced bladder discomfort, continuous feel of urine and foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,en_4,train,archive_source/dataset.csv
PC-03449,Urinary tract infection,english,"I came in because of bladder discomfort, continuous feel of urine and foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,en_5,train,archive_source/dataset.csv
PC-03450,Urinary tract infection,english,"Lately I feel bladder discomfort, continuous feel of urine and foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,en_6,train,archive_source/dataset.csv
PC-03451,Urinary tract infection,hiligaynon,"May bladder discomfort, continuous feel of urine, kag foul smell of urine ako.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,hil_1,train,archive_source/dataset.csv
PC-03452,Urinary tract infection,hiligaynon,"Ang pasyente may bladder discomfort, continuous feel of urine, kag foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,hil_2,train,archive_source/dataset.csv
PC-03453,Urinary tract infection,hiligaynon,"Nagabalati ako sang bladder discomfort, continuous feel of urine, kag foul smell of urine.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,hil_3,train,archive_source/dataset.csv
PC-03454,Urinary tract infection,hiligaynon,"Subong may bladder discomfort, continuous feel of urine, kag foul smell of urine ang pasyente.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,hil_4,train,archive_source/dataset.csv
PC-03455,Urinary tract infection,hiligaynon,"Kag bladder discomfort, continuous feel of urine, kag foul smell of urine ko sa sulod sang isa ka semana.",bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,hil_5,train,archive_source/dataset.csv
PC-03456,Urinary tract infection,mixed,May bladder discomfort kag continuous feel of urine ang pasyente. Also reports foul smell of urine.,bladder_discomfort;continuous_feel_of_urine;foul_smell_of_urine,3,mixed_1,train,archive_source/dataset.csv
PC-03457,Urinary tract infection,english,"I have been having burning micturition, continuous feel of urine and foul smell of urine for a few days.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,en_1,train,archive_source/dataset.csv
PC-03458,Urinary tract infection,english,"The patient complains of burning micturition, continuous feel of urine and foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,en_2,train,archive_source/dataset.csv
PC-03459,Urinary tract infection,english,"My symptoms include burning micturition, continuous feel of urine and foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,en_3,train,archive_source/dataset.csv
PC-03460,Urinary tract infection,english,"For the past week I have experienced burning micturition, continuous feel of urine and foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,en_4,train,archive_source/dataset.csv
PC-03461,Urinary tract infection,english,"I came in because of burning micturition, continuous feel of urine and foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,en_5,train,archive_source/dataset.csv
PC-03462,Urinary tract infection,english,"Lately I feel burning micturition, continuous feel of urine and foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,en_6,train,archive_source/dataset.csv
PC-03463,Urinary tract infection,hiligaynon,"May burning micturition, continuous feel of urine, kag foul smell of urine ako.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,hil_1,train,archive_source/dataset.csv
PC-03464,Urinary tract infection,hiligaynon,"Ang pasyente may burning micturition, continuous feel of urine, kag foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,hil_2,train,archive_source/dataset.csv
PC-03465,Urinary tract infection,hiligaynon,"Nagabalati ako sang burning micturition, continuous feel of urine, kag foul smell of urine.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,hil_3,train,archive_source/dataset.csv
PC-03466,Urinary tract infection,hiligaynon,"Subong may burning micturition, continuous feel of urine, kag foul smell of urine ang pasyente.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,hil_4,train,archive_source/dataset.csv
PC-03467,Urinary tract infection,hiligaynon,"Kag burning micturition, continuous feel of urine, kag foul smell of urine ko sa sulod sang isa ka semana.",burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,hil_5,train,archive_source/dataset.csv
PC-03468,Urinary tract infection,mixed,May burning micturition kag continuous feel of urine ang pasyente. Also reports foul smell of urine.,burning_micturition;continuous_feel_of_urine;foul_smell_of_urine,3,mixed_1,train,archive_source/dataset.csv
PC-03469,Urinary tract infection,english,"I have been having bladder discomfort, burning micturition and continuous feel of urine for a few days.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,en_1,train,archive_source/dataset.csv
PC-03470,Urinary tract infection,english,"The patient complains of bladder discomfort, burning micturition and continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,en_2,train,archive_source/dataset.csv
PC-03471,Urinary tract infection,english,"My symptoms include bladder discomfort, burning micturition and continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,en_3,train,archive_source/dataset.csv
PC-03472,Urinary tract infection,english,"For the past week I have experienced bladder discomfort, burning micturition and continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,en_4,train,archive_source/dataset.csv
PC-03473,Urinary tract infection,english,"I came in because of bladder discomfort, burning micturition and continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,en_5,train,archive_source/dataset.csv
PC-03474,Urinary tract infection,english,"Lately I feel bladder discomfort, burning micturition and continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,en_6,train,archive_source/dataset.csv
PC-03475,Urinary tract infection,hiligaynon,"May bladder discomfort, burning micturition, kag continuous feel of urine ako.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,hil_1,train,archive_source/dataset.csv
PC-03476,Urinary tract infection,hiligaynon,"Ang pasyente may bladder discomfort, burning micturition, kag continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,hil_2,train,archive_source/dataset.csv
PC-03477,Urinary tract infection,hiligaynon,"Nagabalati ako sang bladder discomfort, burning micturition, kag continuous feel of urine.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,hil_3,train,archive_source/dataset.csv
PC-03478,Urinary tract infection,hiligaynon,"Subong may bladder discomfort, burning micturition, kag continuous feel of urine ang pasyente.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,hil_4,train,archive_source/dataset.csv
PC-03479,Urinary tract infection,hiligaynon,"Kag bladder discomfort, burning micturition, kag continuous feel of urine ko sa sulod sang isa ka semana.",bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,hil_5,train,archive_source/dataset.csv
PC-03480,Urinary tract infection,mixed,May bladder discomfort kag burning micturition ang pasyente. Also reports continuous feel of urine.,bladder_discomfort;burning_micturition;continuous_feel_of_urine,3,mixed_1,train,archive_source/dataset.csv
PC-03481,Urinary tract infection,english,"I have been having bladder discomfort, burning micturition and foul smell of urine for a few days.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,en_1,train,archive_source/dataset.csv
PC-03482,Urinary tract infection,english,"The patient complains of bladder discomfort, burning micturition and foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,en_2,train,archive_source/dataset.csv
PC-03483,Urinary tract infection,english,"My symptoms include bladder discomfort, burning micturition and foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,en_3,train,archive_source/dataset.csv
PC-03484,Urinary tract infection,english,"For the past week I have experienced bladder discomfort, burning micturition and foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,en_4,train,archive_source/dataset.csv
PC-03485,Urinary tract infection,english,"I came in because of bladder discomfort, burning micturition and foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,en_5,train,archive_source/dataset.csv
PC-03486,Urinary tract infection,english,"Lately I feel bladder discomfort, burning micturition and foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,en_6,train,archive_source/dataset.csv
PC-03487,Urinary tract infection,hiligaynon,"May bladder discomfort, burning micturition, kag foul smell of urine ako.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,hil_1,train,archive_source/dataset.csv
PC-03488,Urinary tract infection,hiligaynon,"Ang pasyente may bladder discomfort, burning micturition, kag foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,hil_2,train,archive_source/dataset.csv
PC-03489,Urinary tract infection,hiligaynon,"Nagabalati ako sang bladder discomfort, burning micturition, kag foul smell of urine.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,hil_3,train,archive_source/dataset.csv
PC-03490,Urinary tract infection,hiligaynon,"Subong may bladder discomfort, burning micturition, kag foul smell of urine ang pasyente.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,hil_4,train,archive_source/dataset.csv
PC-03491,Urinary tract infection,hiligaynon,"Kag bladder discomfort, burning micturition, kag foul smell of urine ko sa sulod sang isa ka semana.",bladder_discomfort;burning_micturition;foul_smell_of_urine,3,hil_5,train,archive_source/dataset.csv
PC-03492,Urinary tract infection,mixed,May bladder discomfort kag burning micturition ang pasyente. Also reports foul smell of urine.,bladder_discomfort;burning_micturition;foul_smell_of_urine,3,mixed_1,train,archive_source/dataset.csv
PC-03493,Psoriasis,english,"I have been having inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash and small dents in nails for a few days.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,en_1,train,archive_source/dataset.csv
PC-03494,Psoriasis,english,"The patient complains of inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,en_2,train,archive_source/dataset.csv
PC-03495,Psoriasis,english,"My symptoms include inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,en_3,train,archive_source/dataset.csv
PC-03496,Psoriasis,english,"For the past week I have experienced inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,en_4,train,archive_source/dataset.csv
PC-03497,Psoriasis,english,"I came in because of inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,en_5,train,archive_source/dataset.csv
PC-03498,Psoriasis,english,"Lately I feel inflammatory nails, joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,en_6,train,archive_source/dataset.csv
PC-03499,Psoriasis,hiligaynon,"May inflammatory nails, sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ako.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,hil_1,train,archive_source/dataset.csv
PC-03500,Psoriasis,hiligaynon,"Ang pasyente may inflammatory nails, sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,hil_2,train,archive_source/dataset.csv
PC-03501,Psoriasis,hiligaynon,"Nagabalati ako sang inflammatory nails, sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,hil_3,train,archive_source/dataset.csv
PC-03502,Psoriasis,hiligaynon,"Subong may inflammatory nails, sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ang pasyente.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,hil_4,train,archive_source/dataset.csv
PC-03503,Psoriasis,hiligaynon,"Kag inflammatory nails, sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ko sa sulod sang isa ka semana.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,hil_5,train,archive_source/dataset.csv
PC-03504,Psoriasis,mixed,"May inflammatory nails kag sakit lutahan ang pasyente. Also reports silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,6,mixed_1,train,archive_source/dataset.csv
PC-03505,Psoriasis,english,"I have been having inflammatory nails, joint pain, silver like dusting, skin peeling and small dents in nails for a few days.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,en_1,train,archive_source/dataset.csv
PC-03506,Psoriasis,english,"The patient complains of inflammatory nails, joint pain, silver like dusting, skin peeling and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,en_2,train,archive_source/dataset.csv
PC-03507,Psoriasis,english,"My symptoms include inflammatory nails, joint pain, silver like dusting, skin peeling and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,en_3,train,archive_source/dataset.csv
PC-03508,Psoriasis,english,"For the past week I have experienced inflammatory nails, joint pain, silver like dusting, skin peeling and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,en_4,train,archive_source/dataset.csv
PC-03509,Psoriasis,english,"I came in because of inflammatory nails, joint pain, silver like dusting, skin peeling and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,en_5,train,archive_source/dataset.csv
PC-03510,Psoriasis,english,"Lately I feel inflammatory nails, joint pain, silver like dusting, skin peeling and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,en_6,train,archive_source/dataset.csv
PC-03511,Psoriasis,hiligaynon,"May inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag small dents in nails ako.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,hil_1,train,archive_source/dataset.csv
PC-03512,Psoriasis,hiligaynon,"Ang pasyente may inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,hil_2,train,archive_source/dataset.csv
PC-03513,Psoriasis,hiligaynon,"Nagabalati ako sang inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,hil_3,train,archive_source/dataset.csv
PC-03514,Psoriasis,hiligaynon,"Subong may inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag small dents in nails ang pasyente.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,hil_4,train,archive_source/dataset.csv
PC-03515,Psoriasis,hiligaynon,"Kag inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag small dents in nails ko sa sulod sang isa ka semana.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,hil_5,train,archive_source/dataset.csv
PC-03516,Psoriasis,mixed,"May inflammatory nails kag sakit lutahan ang pasyente. Also reports silver like dusting, skin peeling and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;small_dents_in_nails,5,mixed_1,train,archive_source/dataset.csv
PC-03517,Psoriasis,english,"I have been having inflammatory nails, silver like dusting, skin peeling, skin rash and small dents in nails for a few days.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_1,train,archive_source/dataset.csv
