complaint_id,complaint,language,expected_class,status
CCF01155,May nahihirapang huminga ako. [1155],filipino,,active
CCF01156,May mainit ang katawan ako. [1156],filipino,,active
CCF01157,Mataas ang blood pressure ko. [1157],filipino,,active
CCF01158,Nilalagnat ako nang 5 araw. [1158],filipino,,active
CCF01159,Nilalagnat ako nang 5 araw. [1159],filipino,,active
CCF01160,Buntis ako at may baradong ilong. [1160],filipino,,active
CCF01161,Buntis ako at may mainit ang katawan. [1161],filipino,,active
CCF01162,Wala akong ubo. [1162],filipino,,active
CCF01163,Mataas ang blood pressure ko. [1163],filipino,,active
CCF01164,Hirap akong huminga. [1164],filipino,,active
CCF01165,Nilalagnat ako nang 3 araw. [1165],filipino,,active
CCF01166,Masakit ang dibdib ko. [1166],filipino,,active
CCF01167,Wala akong ubo. [1167],filipino,,active
CCF01168,Mataas ang asukal ko. [1168],filipino,,active
CCF01169,Nilalagnat ako nang 5 araw. [1169],filipino,,active
CCF01170,Buntis ako at may sakit ng katawan. [1170],filipino,,active
CCF01171,May nahihilo ako. [1171],filipino,,active
CCF01172,Hirap akong huminga. [1172],filipino,,active
CCF01173,Mataas ang asukal ko. [1173],filipino,,active
CCF01174,Mataas ang blood pressure ko. [1174],filipino,,active
CCF01175,Hirap akong huminga. [1175],filipino,,active
CCF01176,Buntis ako at may ubo. [1176],filipino,,active
CCF01177,Nilalagnat ako nang isang linggo. [1177],filipino,,active
CCF01178,Hirap akong huminga. [1178],filipino,,active
CCF01179,Wala akong lagnat. [1179],filipino,,active
CCF01180,May sakit ng ulo ako. [1180],filipino,,active
CCF01181,May sakit ng katawan ako. [1181],filipino,,active
CCF01182,May masakit ang ulo ako. [1182],filipino,,active
CCF01183,Masakit ang dibdib ko. [1183],filipino,,active
CCF01184,Mataas ang blood pressure ko. [1184],filipino,,active
CCF01185,Buntis ako at may matinding pagdurugo. [1185],filipino,,active
CCF01186,Wala akong lagnat. [1186],filipino,,active
CCF01187,Buntis ako at may pagsusuka. [1187],filipino,,active
CCF01188,Hirap akong huminga. [1188],filipino,,active
CCF01189,Nagsusuka ang anak ko. [1189],filipino,,active
CCF01190,Mataas ang blood pressure ko. [1190],filipino,,active
CCF01191,Nagsusuka ang anak ko. [1191],filipino,,active
CCF01192,Nilalagnat ako nang 5 araw. [1192],filipino,,active
CCF01193,Nagsusuka ang anak ko. [1193],filipino,,active
CCF01194,Hirap akong huminga. [1194],filipino,,active
CCF01195,Nagsusuka ang anak ko. [1195],filipino,,active
CCF01196,Masakit ang dibdib ko. [1196],filipino,,active
CCF01197,Hirap akong huminga. [1197],filipino,,active
CCF01198,Masakit ang tenga ko. [1198],filipino,,active
CCF01199,May may ubo ako. [1199],filipino,,active
CCF01200,Masakit ang dibdib ko. [1200],filipino,,active
CCF01201,Hirap akong huminga. [1201],filipino,,active
CCF01202,Nagsusuka ang anak ko. [1202],filipino,,active
CCF01203,Nagsusuka ang anak ko. [1203],filipino,,active
CCF01204,Masakit ang dibdib ko. [1204],filipino,,active
CCF01205,Nilalagnat ako nang 3 araw. [1205],filipino,,active
CCF01206,Nilalagnat ako nang 5 araw. [1206],filipino,,active
CCF01207,Wala akong lagnat. [1207],filipino,,active
CCF01208,Wala akong lagnat. [1208],filipino,,active
CCF01209,Mataas ang asukal ko. [1209],filipino,,active
CCF01210,Wala akong ubo. [1210],filipino,,active
CCF01211,Masakit ang ulo ko. [1211],filipino,,active
CCF01212,Wala akong ubo. [1212],filipino,,active
CCF01213,Mataas ang blood pressure ko. [1213],filipino,,active
CCF01214,Mataas ang asukal ko. [1214],filipino,,active
CCF01215,Nagsusuka ang anak ko. [1215],filipino,,active
CCF01216,Masakit ang likod ko. [1216],filipino,,active
CCF01217,Nagsusuka ang anak ko. [1217],filipino,,active
CCF01218,Wala akong lagnat. [1218],filipino,,active
CCF01219,Masakit ang dibdib ko. [1219],filipino,,active
CCF01220,Hirap akong huminga. [1220],filipino,,active
CCF01221,Wala akong ubo. [1221],filipino,,active
CCF01222,May hindi makahinga ako. [1222],filipino,,active
CCF01223,Nagsusuka ang anak ko. [1223],filipino,,active
CCF01224,May nagsusuka ng dugo ako. [1224],filipino,,active
CCF01225,Wala akong ubo. [1225],filipino,,active
CCF01226,May buntis at dumudugo ako. [1226],filipino,,active
CCF01227,Masakit ang dibdib ko. [1227],filipino,,active
CCF01228,Masakit ang ulo ko. [1228],filipino,,active
CCF01229,Nilalagnat ako nang 3 araw. [1229],filipino,,active
CCF01230,Masakit ang dibdib ko. [1230],filipino,,active
CCF01231,May sakit sa dibdib ako. [1231],filipino,,active
CCF01232,May nasusuka ako. [1232],filipino,,active
CCF01233,Buntis ako at may sakit sa dibdib. [1233],filipino,,active
CCF01234,Wala akong ubo. [1234],filipino,,active
CCF01235,Mataas ang asukal ko. [1235],filipino,,active
CCF01236,Masakit ang lalamunan ko. [1236],filipino,,active
CCF01237,Mataas ang blood pressure ko. [1237],filipino,,active
CCF01238,Hirap akong huminga. [1238],filipino,,active
CCF01239,Masakit ang dibdib ko. [1239],filipino,,active
CCF01240,Mataas ang asukal ko. [1240],filipino,,active
CCF01241,Hirap akong huminga. [1241],filipino,,active
CCF01242,Masakit ang likod ko. [1242],filipino,,active
CCF01243,Masakit ang mata ko. [1243],filipino,,active
CCF01244,Masakit ang dibdib ko. [1244],filipino,,active
CCF01245,May mainit ang katawan ako. [1245],filipino,,active
CCF01246,Hirap akong huminga. [1246],filipino,,active
CCF01247,Nagsusuka ang anak ko. [1247],filipino,,active
CCF01248,Mataas ang blood pressure ko. [1248],filipino,,active
CCF01249,Wala akong lagnat. [1249],filipino,,active
CCF01250,Nilalagnat ako nang isang linggo. [1250],filipino,,active
CCF01251,Nagsusuka ang anak ko. [1251],filipino,,active
CCF01252,Wala akong lagnat. [1252],filipino,,active
CCF01253,Wala akong lagnat. [1253],filipino,,active
CCF01254,Masakit ang lalamunan ko. [1254],filipino,,active
CCF01255,Mataas ang blood pressure ko. [1255],filipino,,active
CCF01256,Wala akong lagnat. [1256],filipino,,active
CCF01257,Wala akong lagnat. [1257],filipino,,active
CCF01258,Wala akong lagnat. [1258],filipino,,active
CCF01259,Hirap akong huminga. [1259],filipino,,active
CCF01260,Mataas ang asukal ko. [1260],filipino,,active
CCF01261,Hirap akong huminga. [1261],filipino,,active
CCF01262,Wala akong ubo. [1262],filipino,,active
CCF01263,Wala akong lagnat. [1263],filipino,,active
CCF01264,Nilalagnat ako nang 3 araw. [1264],filipino,,active
CCF01265,Wala akong lagnat. [1265],filipino,,active
CCF01266,Nagsusuka ang anak ko. [1266],filipino,,active
CCF01267,Nagsusuka ang anak ko. [1267],filipino,,active
CCF01268,Buntis ako at may umaaligid ang paningin. [1268],filipino,,active
CCF01269,Mataas ang asukal ko. [1269],filipino,,active
CCF01270,Hirap akong huminga. [1270],filipino,,active
CCF01271,Wala akong ubo. [1271],filipino,,active
CCF01272,Mataas ang blood pressure ko. [1272],filipino,,active
CCF01273,Masakit ang dibdib ko. [1273],filipino,,active
CCF01274,Hirap akong huminga. [1274],filipino,,active
CCF01275,Masakit ang likod ko. [1275],filipino,,active
CCF01276,Nagsusuka ang anak ko. [1276],filipino,,active
CCF01277,Hirap akong huminga. [1277],filipino,,active
CCF01278,Wala akong ubo. [1278],filipino,,active
CCF01279,Mataas ang asukal ko. [1279],filipino,,active
CCF01280,May umiubo ako. [1280],filipino,,active
CCF01281,Masakit ang dibdib ko. [1281],filipino,,active
CCF01282,Hirap akong huminga. [1282],filipino,,active
CCF01283,Masakit ang lalamunan ko. [1283],filipino,,active
CCF01284,Masakit ang dibdib ko. [1284],filipino,,active
CCF01285,Wala akong ubo. [1285],filipino,,active
CCF01286,Wala akong lagnat. [1286],filipino,,active
CCF01287,Wala akong lagnat. [1287],filipino,,active
CCF01288,Nagsusuka ang anak ko. [1288],filipino,,active
CCF01289,Mataas ang asukal ko. [1289],filipino,,active
CCF01290,Mataas ang asukal ko. [1290],filipino,,active
CCF01291,Mataas ang asukal ko. [1291],filipino,,active
CCF01292,Hirap akong huminga. [1292],filipino,,active
CCF01293,Masakit ang dibdib ko. [1293],filipino,,active
CCF01294,Wala akong ubo. [1294],filipino,,active
CCF01295,Buntis ako at may nagsusuka ng dugo. [1295],filipino,,active
CCF01296,Wala akong ubo. [1296],filipino,,active
CCF01297,Mataas ang blood pressure ko. [1297],filipino,,active
CCF01298,Nilalagnat ako nang 3 araw. [1298],filipino,,active
CCF01299,May nilalagnat ako. [1299],filipino,,active
CCF01300,Mataas ang asukal ko. [1300],filipino,,active
CCF01301,May masakit ang dibdib ako. [1301],filipino,,active
CCF01302,Masakit ang mata ko. [1302],filipino,,active
CCF01303,Masakit ang dibdib ko. [1303],filipino,,active
CCF01304,Wala akong lagnat. [1304],filipino,,active
CCF01305,Wala akong ubo. [1305],filipino,,active
CCF01306,Masakit ang tenga ko. [1306],filipino,,active
CCF01307,Wala akong ubo. [1307],filipino,,active
CCF01308,Masakit ang likod ko. [1308],filipino,,active
CCF01309,Masakit ang dibdib ko. [1309],filipino,,active
CCF01310,Masakit ang dibdib ko. [1310],filipino,,active
CCF01311,May hilo ako. [1311],filipino,,active
CCF01312,Wala akong ubo. [1312],filipino,,active
CCF01313,Masakit ang ulo ko. [1313],filipino,,active
CCF01314,Wala akong lagnat. [1314],filipino,,active
CCF01315,Hirap akong huminga. [1315],filipino,,active
CCF01316,Wala akong lagnat. [1316],filipino,,active
CCF01317,Mataas ang asukal ko. [1317],filipino,,active
CCF01318,May matinding pagdurugo ako. [1318],filipino,,active
CCF01319,Masakit ang dibdib ko. [1319],filipino,,active
CCF01320,Wala akong ubo. [1320],filipino,,active
CCF01321,Mataas ang asukal ko. [1321],filipino,,active
CCF01322,Mataas ang asukal ko. [1322],filipino,,active
CCF01323,Mataas ang asukal ko. [1323],filipino,,active
CCF01324,Hirap akong huminga. [1324],filipino,,active
CCF01325,Wala akong lagnat. [1325],filipino,,active
CCF01326,Wala akong ubo. [1326],filipino,,active
CCF01327,Masakit ang dibdib ko. [1327],filipino,,active
CCF01328,Nilalagnat ako nang 5 araw. [1328],filipino,,active
CCF01329,Masakit ang dibdib ko. [1329],filipino,,active
CCF01330,Mataas ang asukal ko. [1330],filipino,,active
CCF01331,Wala akong ubo. [1331],filipino,,active
CCF01332,Hirap akong huminga. [1332],filipino,,active
CCF01333,Masakit ang dibdib ko. [1333],filipino,,active
CCF01334,Nagsusuka ang anak ko. [1334],filipino,,active
CCF01335,Masakit ang likod ko. [1335],filipino,,active
CCF01336,Mataas ang blood pressure ko. [1336],filipino,,active
CCF01337,May nahihilo ako. [1337],filipino,,active
CCF01338,Hirap akong huminga. [1338],filipino,,active
CCF01339,Nilalagnat ako nang 5 araw. [1339],filipino,,active
CCF01340,Mataas ang asukal ko. [1340],filipino,,active
CCF01341,Nagsusuka ang anak ko. [1341],filipino,,active
CCF01342,Nagsusuka ang anak ko. [1342],filipino,,active
CCF01343,Nilalagnat ako nang 3 araw. [1343],filipino,,active
CCF01344,Nagsusuka ang anak ko. [1344],filipino,,active
CCF01345,Masakit ang lalamunan ko. [1345],filipino,,active
CCF01346,Mataas ang asukal ko. [1346],filipino,,active
CCF01347,May sumasakit ang ulo ako. [1347],filipino,,active
CCF01348,Buntis ako at may hindi makahinga. [1348],filipino,,active
CCF01349,May nahihirapang huminga ako. [1349],filipino,,active
CCF01350,Nilalagnat ako nang 3 araw. [1350],filipino,,active
CCF01351,Masakit ang dibdib ko. [1351],filipino,,active
CCF01352,Wala akong lagnat. [1352],filipino,,active
CCF01353,Nagsusuka ang anak ko. [1353],filipino,,active
CCF01354,Mataas ang asukal ko. [1354],filipino,,active
CCF01355,Buntis ako at may dumudugo. [1355],filipino,,active
CCF01356,Masakit ang tiyan ko. [1356],filipino,,active
CCF01357,Mataas ang blood pressure ko. [1357],filipino,,active
CCF01358,Masakit ang dibdib ko. [1358],filipino,,active
CCF01359,Buntis ako at may sipon. [1359],filipino,,active
CCF01360,Masakit ang dibdib ko. [1360],filipino,,active
CCF01361,Wala akong lagnat. [1361],filipino,,active
CCF01362,Buntis ako at may sipon. [1362],filipino,,active
CCF01363,Mataas ang asukal ko. [1363],filipino,,active
CCF01364,Wala akong ubo. [1364],filipino,,active
CCF01365,Mataas ang blood pressure ko. [1365],filipino,,active
CCF01366,Nilalagnat ako nang 3 araw. [1366],filipino,,active
CCF01367,Nagsusuka ang anak ko. [1367],filipino,,active
CCF01368,Hirap akong huminga. [1368],filipino,,active
CCF01369,Hirap akong huminga. [1369],filipino,,active
CCF01370,Nagsusuka ang anak ko. [1370],filipino,,active
CCF01371,Wala akong ubo. [1371],filipino,,active
CCF01372,Wala akong lagnat. [1372],filipino,,active
CCF01373,Mataas ang asukal ko. [1373],filipino,,active
CCF01374,Mataas ang asukal ko. [1374],filipino,,active
CCF01375,Hirap akong huminga. [1375],filipino,,active
CCF01376,Masakit ang dibdib ko. [1376],filipino,,active
CCF01377,Masakit ang dibdib ko. [1377],filipino,,active
CCF01378,Wala akong lagnat. [1378],filipino,,active
CCF01379,Masakit ang dibdib ko. [1379],filipino,,active
CCF01380,Masakit ang dibdib ko. [1380],filipino,,active
CCF01381,Masakit ang dibdib ko. [1381],filipino,,active
CCF01382,May buntis at dumudugo ako. [1382],filipino,,active
CCF01383,Buntis ako at may lagnat. [1383],filipino,,active
CCF01384,Nilalagnat ako nang 5 araw. [1384],filipino,,active
CCF01385,Buntis ako at may panghihina. [1385],filipino,,active
CCF01386,Wala akong lagnat. [1386],filipino,,active
CCF01387,Hirap akong huminga. [1387],filipino,,active
CCF01388,Hirap akong huminga. [1388],filipino,,active
CCF01389,Masakit ang dibdib ko. [1389],filipino,,active
CCF01390,May sumasakit ang ulo ako. [1390],filipino,,active
CCF01391,Masakit ang mata ko. [1391],filipino,,active
CCF01392,May sakit sa dibdib ako. [1392],filipino,,active
CCF01393,Masakit ang dibdib ko. [1393],filipino,,active
CCF01394,Mataas ang blood pressure ko. [1394],filipino,,active
CCF01395,Buntis ako at may ubo. [1395],filipino,,active
CCF01396,Hirap akong huminga. [1396],filipino,,active
CCF01397,Masakit ang dibdib ko. [1397],filipino,,active
CCF01398,Mataas ang blood pressure ko. [1398],filipino,,active
CCF01399,Nagsusuka ang anak ko. [1399],filipino,,active
CCF01400,Wala akong lagnat. [1400],filipino,,active
CCF01401,Mataas ang asukal ko. [1401],filipino,,active
CCF01402,Hirap akong huminga. [1402],filipino,,active
CCF01403,Mataas ang asukal ko. [1403],filipino,,active
CCF01404,Mataas ang blood pressure ko. [1404],filipino,,active
CCF01405,Mataas ang asukal ko. [1405],filipino,,active
CCF01406,Masakit ang dibdib ko. [1406],filipino,,active
CCF01407,Wala akong ubo. [1407],filipino,,active
CCF01408,Mataas ang asukal ko. [1408],filipino,,active
CCF01409,Wala akong lagnat. [1409],filipino,,active
CCF01410,Buntis ako at may pagtatae. [1410],filipino,,active
CCF01411,Masakit ang dibdib ko. [1411],filipino,,active
CCF01412,Nagsusuka ang anak ko. [1412],filipino,,active
CCF01413,Wala akong lagnat. [1413],filipino,,active
CCF01414,Nilalagnat ako nang 5 araw. [1414],filipino,,active
CCF01415,Masakit ang tenga ko. [1415],filipino,,active
CCF01416,Mataas ang asukal ko. [1416],filipino,,active
CCF01417,Nilalagnat ako nang 5 araw. [1417],filipino,,active
CCF01418,Wala akong ubo. [1418],filipino,,active
CCF01419,Mataas ang asukal ko. [1419],filipino,,active
CCF01420,Hirap akong huminga. [1420],filipino,,active
CCF01421,Mataas ang asukal ko. [1421],filipino,,active
CCF01422,Masakit ang likod ko. [1422],filipino,,active
CCF01423,Masakit ang dibdib ko. [1423],filipino,,active
CCF01424,Mataas ang asukal ko. [1424],filipino,,active
CCF01425,Buntis ako at may masakit ang dibdib. [1425],filipino,,active
CCF01426,Masakit ang dibdib ko. [1426],filipino,,active
CCF01427,Buntis ako at may pagod na pagod. [1427],filipino,,active
CCF01428,Masakit ang tiyan ko. [1428],filipino,,active
CCF01429,Nilalagnat ako nang isang linggo. [1429],filipino,,active
CCF01430,Nilalagnat ako nang isang linggo. [1430],filipino,,active
CCF01431,Nilalagnat ako nang 3 araw. [1431],filipino,,active
CCF01432,Mataas ang asukal ko. [1432],filipino,,active
CCF01433,Nagsusuka ang anak ko. [1433],filipino,,active
CCF01434,Wala akong ubo. [1434],filipino,,active
CCF01435,Buntis ako at may nasusuka. [1435],filipino,,active
CCF01436,Masakit ang dibdib ko. [1436],filipino,,active
CCF01437,Hirap akong huminga. [1437],filipino,,active
CCF01438,Hirap akong huminga. [1438],filipino,,active
CCF01439,Wala akong lagnat. [1439],filipino,,active
CCF01440,Nilalagnat ako nang isang linggo. [1440],filipino,,active
CCF01441,Hirap akong huminga. [1441],filipino,,active
CCF01442,Mataas ang blood pressure ko. [1442],filipino,,active
CCF01443,Nagsusuka ang anak ko. [1443],filipino,,active
CCF01444,Nilalagnat ako nang 5 araw. [1444],filipino,,active
CCF01445,Wala akong lagnat. [1445],filipino,,active
CCF01446,Hirap akong huminga. [1446],filipino,,active
CCF01447,Wala akong ubo. [1447],filipino,,active
CCF01448,Buntis ako at may pananakit ng katawan. [1448],filipino,,active
CCF01449,Masakit ang tiyan ko. [1449],filipino,,active
CCF01450,Hirap akong huminga. [1450],filipino,,active
CCF01451,Nilalagnat ako nang 3 araw. [1451],filipino,,active
CCF01452,Wala akong ubo. [1452],filipino,,active
CCF01453,Wala akong lagnat. [1453],filipino,,active
CCF01454,Mataas ang blood pressure ko. [1454],filipino,,active
CCF01455,Mataas ang blood pressure ko. [1455],filipino,,active
CCF01456,Wala akong lagnat. [1456],filipino,,active
CCF01457,Masakit ang lalamunan ko. [1457],filipino,,active
CCF01458,Hirap akong huminga. [1458],filipino,,active
CCF01459,Masakit ang dibdib ko. [1459],filipino,,active
CCF01460,Nilalagnat ako nang isang linggo. [1460],filipino,,active
CCF01461,Mataas ang asukal ko. [1461],filipino,,active
CCF01462,May sakit ng lalamunan ako. [1462],filipino,,active
CCF01463,Wala akong ubo. [1463],filipino,,active
CCF01464,Mataas ang blood pressure ko. [1464],filipino,,active
CCF01465,Nilalagnat ako nang 3 araw. [1465],filipino,,active
CCF01466,Mataas ang asukal ko. [1466],filipino,,active
CCF01467,Masakit ang lalamunan ko. [1467],filipino,,active
CCF01468,Masakit ang dibdib ko. [1468],filipino,,active
CCF01469,Mataas ang blood pressure ko. [1469],filipino,,active
CCF01470,Mataas ang blood pressure ko. [1470],filipino,,active
CCF01471,Nilalagnat ako nang 3 araw. [1471],filipino,,active
CCF01472,Nagsusuka ang anak ko. [1472],filipino,,active
CCF01473,Wala akong ubo. [1473],filipino,,active
CCF01474,Masakit ang tiyan ko. [1474],filipino,,active
CCF01475,Mataas ang blood pressure ko. [1475],filipino,,active
CCF01476,Hirap akong huminga. [1476],filipino,,active
CCF01477,Wala akong ubo. [1477],filipino,,active
CCF01478,Buntis ako at may matinding pagdurugo. [1478],filipino,,active
CCF01479,Masakit ang tiyan ko. [1479],filipino,,active
CCF01480,Nilalagnat ako nang isang linggo. [1480],filipino,,active
CCF01481,Hirap akong huminga. [1481],filipino,,active
CCF01482,Wala akong ubo. [1482],filipino,,active
CCF01483,Wala akong lagnat. [1483],filipino,,active
CCF01484,Wala akong lagnat. [1484],filipino,,active
CCF01485,Wala akong ubo. [1485],filipino,,active
CCF01486,Nagsusuka ang anak ko. [1486],filipino,,active
CCF01487,Masakit ang dibdib ko. [1487],filipino,,active
CCF01488,Mataas ang blood pressure ko. [1488],filipino,,active
CCF01489,Buntis ako at may hindi makahinga. [1489],filipino,,active
CCF01490,Mataas ang asukal ko. [1490],filipino,,active
CCF01491,Nilalagnat ako nang isang linggo. [1491],filipino,,active
CCF01492,Masakit ang ulo ko. [1492],filipino,,active
CCF01493,Nilalagnat ako nang 3 araw. [1493],filipino,,active
CCF01494,Hirap akong huminga. [1494],filipino,,active
CCF01495,Mataas ang asukal ko. [1495],filipino,,active
CCF01496,Masakit ang dibdib ko. [1496],filipino,,active
CCF01497,Wala akong lagnat. [1497],filipino,,active
CCF01498,Hirap akong huminga. [1498],filipino,,active
CCF01499,Mataas ang blood pressure ko. [1499],filipino,,active
CCF01500,Buntis ako at may sumuka. [1500],filipino,,active
CCF01501,Wala akong lagnat. [1501],filipino,,active
CCF01502,Mataas ang asukal ko. [1502],filipino,,active
CCF01503,Wala akong ubo. [1503],filipino,,active
CCF01504,Nagsusuka ang anak ko. [1504],filipino,,active
CCF01505,Masakit ang dibdib ko. [1505],filipino,,active
CCF01506,Masakit ang likod ko. [1506],filipino,,active
CCF01507,Buntis ako at may sakit ng katawan. [1507],filipino,,active
CCF01508,Buntis ako at may sipon. [1508],filipino,,active
CCF01509,Wala akong lagnat. [1509],filipino,,active
CCF01510,Mataas ang blood pressure ko. [1510],filipino,,active
CCF01511,Nagsusuka ang anak ko. [1511],filipino,,active
CCF01512,May nahihilo ako. [1512],filipino,,active
CCF01513,Mataas ang blood pressure ko. [1513],filipino,,active
CCF01514,Buntis ako at may inuubo. [1514],filipino,,active
CCF01515,Mataas ang asukal ko. [1515],filipino,,active
CCF01516,Nilalagnat ako nang 5 araw. [1516],filipino,,active
CCF01517,Wala akong ubo. [1517],filipino,,active
CCF01518,May nasusuka ako. [1518],filipino,,active
CCF01519,Mataas ang asukal ko. [1519],filipino,,active
CCF01520,Nagsusuka ang anak ko. [1520],filipino,,active
CCF01521,Wala akong lagnat. [1521],filipino,,active
CCF01522,Mataas ang blood pressure ko. [1522],filipino,,active
CCF01523,Mataas ang blood pressure ko. [1523],filipino,,active
CCF01524,Hirap akong huminga. [1524],filipino,,active
CCF01525,Wala akong lagnat. [1525],filipino,,active
CCF01526,Wala akong lagnat. [1526],filipino,,active
CCF01527,Buntis ako at may masakit ang ulo. [1527],filipino,,active
CCF01528,Nilalagnat ako nang 3 araw. [1528],filipino,,active
CCF01529,Wala akong ubo. [1529],filipino,,active
CCF01530,Wala akong ubo. [1530],filipino,,active
CCF01531,Mataas ang blood pressure ko. [1531],filipino,,active
CCF01532,Nilalagnat ako nang isang linggo. [1532],filipino,,active
CCF01533,Nagsusuka ang anak ko. [1533],filipino,,active
CCF01534,May may lagnat ako. [1534],filipino,,active
CCF01535,May matinding pagdurugo ako. [1535],filipino,,active
CCF01536,Wala akong ubo. [1536],filipino,,active
CCF01537,Mataas ang blood pressure ko. [1537],filipino,,active
CCF01538,May nahihirapang huminga ako. [1538],filipino,,active
CCF01539,Hirap akong huminga. [1539],filipino,,active
CCF01540,Mataas ang asukal ko. [1540],filipino,,active
CCF01541,Wala akong ubo. [1541],filipino,,active
CCF01542,Wala akong ubo. [1542],filipino,,active
CCF01543,Mataas ang blood pressure ko. [1543],filipino,,active
CCF01544,Wala akong lagnat. [1544],filipino,,active
CCF01545,May hilo ako. [1545],filipino,,active
CCF01546,Wala akong lagnat. [1546],filipino,,active
CCF01547,Masakit ang dibdib ko. [1547],filipino,,active
CCF01548,May nasusuka ako. [1548],filipino,,active
CCF01549,Mataas ang blood pressure ko. [1549],filipino,,active
CCF01550,Wala akong lagnat. [1550],filipino,,active
CCF01551,Buntis ako at may hirap huminga. [1551],filipino,,active
CCF01552,Mataas ang asukal ko. [1552],filipino,,active
CCF01553,Buntis ako at may may dugo habang buntis. [1553],filipino,,active
CCF01554,Wala akong lagnat. [1554],filipino,,active
CCF01555,Nagsusuka ang anak ko. [1555],filipino,,active
CCF01556,Masakit ang dibdib ko. [1556],filipino,,active
CCF01557,Masakit ang dibdib ko. [1557],filipino,,active
CCF01558,Buntis ako at may umaaligid ang paningin. [1558],filipino,,active
CCF01559,Nilalagnat ako nang 5 araw. [1559],filipino,,active
CCF01560,Wala akong lagnat. [1560],filipino,,active
CCF01561,Nilalagnat ako nang 5 araw. [1561],filipino,,active
CCF01562,Hirap akong huminga. [1562],filipino,,active
CCF01563,Masakit ang tenga ko. [1563],filipino,,active
CCF01564,Wala akong ubo. [1564],filipino,,active
CCF01565,Buntis ako at may baradong ilong. [1565],filipino,,active
CCF01566,Mataas ang asukal ko. [1566],filipino,,active
CCF01567,Mataas ang asukal ko. [1567],filipino,,active
CCF01568,Hirap akong huminga. [1568],filipino,,active
CCF01569,Wala akong ubo. [1569],filipino,,active
CCF01570,Mataas ang blood pressure ko. [1570],filipino,,active
CCF01571,Masakit ang mata ko. [1571],filipino,,active
CCF01572,Mataas ang asukal ko. [1572],filipino,,active
CCF01573,Masakit ang dibdib ko. [1573],filipino,,active
CCF01574,Nagsusuka ang anak ko. [1574],filipino,,active
CCF01575,Wala akong lagnat. [1575],filipino,,active
CCF01576,Mataas ang asukal ko. [1576],filipino,,active
CCF01577,Wala akong lagnat. [1577],filipino,,active
CCF01578,Buntis ako at may sumasakit ang ulo. [1578],filipino,,active
CCF01579,Buntis ako at may masakit ang tiyan. [1579],filipino,,active
CCF01580,Mataas ang blood pressure ko. [1580],filipino,,active
CCF01581,Mataas ang asukal ko. [1581],filipino,,active
CCF01582,Wala akong lagnat. [1582],filipino,,active
CCF01583,Mataas ang asukal ko. [1583],filipino,,active
CCF01584,Buntis ako at may may dugo habang buntis. [1584],filipino,,active
CCF01585,Buntis ako at may nahihilo. [1585],filipino,,active
CCF01586,Wala akong lagnat. [1586],filipino,,active
CCF01587,Nagsusuka ang anak ko. [1587],filipino,,active
CCF01588,Mataas ang asukal ko. [1588],filipino,,active
CCF01589,Nilalagnat ako nang isang linggo. [1589],filipino,,active
CCF01590,Nagsusuka ang anak ko. [1590],filipino,,active
CCF01591,Wala akong lagnat. [1591],filipino,,active
CCF01592,Mataas ang blood pressure ko. [1592],filipino,,active
CCF01593,Wala akong lagnat. [1593],filipino,,active
CCF01594,Wala akong ubo. [1594],filipino,,active
CCF01595,Wala akong lagnat. [1595],filipino,,active
CCF01596,Masakit ang dibdib ko. [1596],filipino,,active
CCF01597,Buntis ako at may lagnat. [1597],filipino,,active
CCF01598,Wala akong ubo. [1598],filipino,,active
CCF01599,Buntis ako at may nilalagnat. [1599],filipino,,active
CCF01600,Wala akong ubo. [1600],filipino,,active
CCF01601,Hirap akong huminga. [1601],filipino,,active
CCF01602,Mataas ang asukal ko. [1602],filipino,,active
CCF01603,Buntis ako at may mataas ang lagnat. [1603],filipino,,active
CCF01604,Buntis ako at may sakit ng tiyan. [1604],filipino,,active
CCF01605,May nagtatae ako. [1605],filipino,,active
CCF01606,Masakit ang dibdib ko. [1606],filipino,,active
CCF01607,Hirap akong huminga. [1607],filipino,,active
CCF01608,Hirap akong huminga. [1608],filipino,,active
CCF01609,Hirap akong huminga. [1609],filipino,,active
CCF01610,Masakit ang tiyan ko. [1610],filipino,,active
CCF01611,May pananakit ng katawan ako. [1611],filipino,,active
CCF01612,Wala akong ubo. [1612],filipino,,active
CCF01613,Wala akong ubo. [1613],filipino,,active
CCF01614,Nilalagnat ako nang isang linggo. [1614],filipino,,active
CCF01615,Nilalagnat ako nang isang linggo. [1615],filipino,,active
CCF01616,Nagsusuka ang anak ko. [1616],filipino,,active
CCF01617,Buntis ako at may hirap huminga. [1617],filipino,,active
CCF01618,Nagsusuka ang anak ko. [1618],filipino,,active
CCF01619,Hirap akong huminga. [1619],filipino,,active
CCF01620,Mataas ang blood pressure ko. [1620],filipino,,active
CCF01621,Wala akong ubo. [1621],filipino,,active
CCF01622,Mataas ang asukal ko. [1622],filipino,,active
CCF01623,Buntis ako at may sakit ng ulo. [1623],filipino,,active
CCF01624,Hirap akong huminga. [1624],filipino,,active
CCF01625,Wala akong ubo. [1625],filipino,,active
CCF01626,Nagsusuka ang anak ko. [1626],filipino,,active
CCF01627,Buntis ako at may panghihina. [1627],filipino,,active
CCF01628,Wala akong lagnat. [1628],filipino,,active
CCF01629,Nagsusuka ang anak ko. [1629],filipino,,active
