id,medical_condition,symptom,category,severity_level,urgency_score,emergency_flag,recommended_action,provider_required,hospital_referral,language,synonyms,keywords,hiligaynon_term,status
CTS0122,mumps,parotid swelling;fever,Infectious,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,beke;may beke;mumps;parotitis,mumps,beke,active
CTS0123,nail avulsion,nail avulsion,Trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,nautod acun kuko;nautod akon kuko;nautod ang acun kuko;nautod ang akon kuko;nautod ang kuko ko;nautod ang kuko ku;nautod gid acun kuko;nautod gid akon kuko;nautod gid kuko ko;nautod gid kuko ku;nautod ko ang acun kuko;nautod ko ang akon kuko;nautod ko ang kuko ko;nautod ku ang akon kuko;nautod ku ang kuko ko;nautod kuko ko;nautod kuko ku;nautod na akon kuko;nautod na ang akon kuko;nautod na ang kuko ko;nautod na gid akon kuko;nautod na gid kuko ko;nautod na ko ang akon kuko;nautod na ko ang kuko ko;nautod na kuko ko,nail avulsion,nautod acun kuko,active
CTS0124,nail infection,nail infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon kuko;may nana ko sa kuko;may nana kuko;may nana kuko ko;may nana sa akon kuko;may nana sa kuko ko,nail infection,may nana akon kuko,active
CTS0125,nape infection,nape infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon lawi;may nana ko sa lawi;may nana lawi;may nana lawi ko;may nana sa akon lawi;may nana sa lawi ko,nape infection,may nana akon lawi,active
CTS0126,neck infection,neck infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon liog;may nana ko sa liog;may nana liog;may nana liog ko;may nana sa akon liog;may nana sa liog ko,neck infection,may nana akon liog,active
CTS0127,nosebleed,nosebleed,Bleeding,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,dugo gid ang ilong ko;may dugo sa ilong ko;nagdugo akon ilong;nagdugo gid ilong ko;nagdugo ilong ko,nosebleed,dugo gid ang ilong ko,active
CTS0128,oral bleeding,oral bleeding,Bleeding,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,dugo gid ang baba ko;may dugo sa baba ko;nagdugo akon baba;nagdugo baba ko;nagdugo gid baba ko,oral bleeding,dugo gid ang baba ko,active
CTS0129,oral infection,oral infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon baba;may nana baba;may nana baba ko;may nana ko sa baba;may nana sa akon baba;may nana sa baba ko,oral infection,may nana akon baba,active
CTS0130,penile amputation,penile amputation,trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,nautod ari ko,penile amputation,nautod ari ko,active
CTS0131,penile infection,penile infection,infection,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may nana akon ari;may nana akon ari ko;may nana akon ary;may nana akon ary ko;may nana ari akon;may nana ari ko;may nana ari ko akon;may nana ari ko ko;may nana ary akon;may nana ary ko;may nana ary ko akon;may nana ary ko ko;may nana ko sa akon ari;may nana ko sa akon ari ko;may nana ko sa akon ary;may nana ko sa akon ary ko;may nana ko sa ari akon;may nana ko sa ari ko;may nana ko sa ari ko akon;may nana ko sa ari ko ko;may nana ko sa ary akon;may nana ko sa ary ko;may nana ko sa ary ko akon;may nana ko sa ary ko ko;may nana sa akon akon ari;may nana sa akon akon ari ko;may nana sa akon akon ary;may nana sa akon akon ary ko;may nana sa akon ari;may nana sa akon ari akon;may nana sa akon ari ko;may nana sa akon ari ko akon;may nana sa akon ari ko ko;may nana sa akon ary;may nana sa akon ary akon;may nana sa akon ary ko;may nana sa akon ary ko akon;may nana sa akon ary ko ko;may nana sa ari akon;may nana sa ari ko;may nana sa ari ko akon;may nana sa ari ko ko;may nana sa ary akon;may nana sa ary ko;may nana sa ary ko akon;may nana sa ary ko ko;nana ari,penile infection,may nana akon ari,active
CTS0132,penile wound,penile wound,injury,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may pilas ko sa akon ari;may pilas ko sa akon ari ko;may pilas ko sa akon ary;may pilas ko sa akon ary ko;may pilas ko sa ari;may pilas ko sa ari akon;may pilas ko sa ari ko;may pilas ko sa ari ko akon;may pilas ko sa ari ko ko;may pilas ko sa ary akon;may pilas ko sa ary ko;may pilas ko sa ary ko akon;may pilas ko sa ary ko ko;may pilas sa akon akon ari;may pilas sa akon akon ari ko;may pilas sa akon akon ary;may pilas sa akon akon ary ko;may pilas sa akon ari;may pilas sa akon ari akon;may pilas sa akon ari ko;may pilas sa akon ari ko akon;may pilas sa akon ari ko ko;may pilas sa akon ary;may pilas sa akon ary akon;may pilas sa akon ary ko;may pilas sa akon ary ko akon;may pilas sa akon ary ko ko;may pilas sa ari akon;may pilas sa ari ko;may pilas sa ari ko akon;may pilas sa ari ko ko;may pilas sa ary akon;may pilas sa ary ko;may pilas sa ary ko akon;may pilas sa ary ko ko,penile wound,may pilas ko sa akon ari,active
CTS0133,penis amputation,penis amputation,trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,nautod ari ko;nautod ari ko ko;nautod ary ko;nautod ary ko ko,penis amputation,nautod ari ko,active
CTS0134,peptic ulcer,abdominal pain;nausea,Digestive,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may ulcer;sakit sa sikmura ulcer;ulcer;ulser,ulcer,ulcer,active
CTS0135,physical assault,physical assault,Trauma,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,ginsumbag ako;ginsumbag ko,physical assault,ginsumbag ako,active
CTS0136,physical assault with head bruise,physical assault with head bruise,Trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,bag-o lang ginsumbag ko kag nabun-og ulo gid;bag-o lang ginsumbag ko kag nabun-og ulo gid ko;bag-o lang ginsumbag ko kag nabun-og ulo ko gid;bag-o lang ginsumbag ko kag nabun-og ulo man;bag-o lang ginsumbag ko kag nabun-og ulo na gid;bag-o lang ginsumbag ku kag nabun-og ulo gid;bag-o lang ginsumbag ku kag nabun-og ulo gid ko;bag-o lang ginsumbag ku kag nabun-og ulo ko gid;bag-o lang ginsumbag ku kag nabun-og ulo man;bag-o lang ginsumbag ku kag nabun-og ulo na gid;basin ginsumbag ko kag nabun-og ulo gid;basin ginsumbag ko kag nabun-og ulo gid ko;basin ginsumbag ko kag nabun-og ulo ko gid;basin ginsumbag ko kag nabun-og ulo man;basin ginsumbag ko kag nabun-og ulo na gid;basin ginsumbag ku kag nabun-og ulo gid;basin ginsumbag ku kag nabun-og ulo gid ko;basin ginsumbag ku kag nabun-og ulo ko gid;basin ginsumbag ku kag nabun-og ulo man;basin ginsumbag ku kag nabun-og ulo na gid;daw ginsumbag ko kag nabun-og ulo gid;daw ginsumbag ko kag nabun-og ulo gid ko;daw ginsumbag ko kag nabun-og ulo ko gid;daw ginsumbag ko kag nabun-og ulo man;daw ginsumbag ko kag nabun-og ulo na gid;daw ginsumbag ku kag nabun-og ulo gid;daw ginsumbag ku kag nabun-og ulo gid ko;daw ginsumbag ku kag nabun-og ulo ko gid;daw ginsumbag ku kag nabun-og ulo man;daw ginsumbag ku kag nabun-og ulo na gid;dugay na ginsumbag ko kag nabun-og ulo gid;dugay na ginsumbag ko kag nabun-og ulo gid ko;dugay na ginsumbag ko kag nabun-og ulo ko gid;dugay na ginsumbag ko kag nabun-og ulo man;dugay na ginsumbag ko kag nabun-og ulo na gid;dugay na ginsumbag ku kag nabun-og ulo gid;dugay na ginsumbag ku kag nabun-og ulo gid ko;dugay na ginsumbag ku kag nabun-og ulo ko gid;dugay na ginsumbag ku kag nabun-og ulo man;dugay na ginsumbag ku kag nabun-og ulo na gid;ginabalaka ko ginsumbag ko kag nabun-og ulo gid;ginabalaka ko ginsumbag ko kag nabun-og ulo gid ko;ginabalaka ko ginsumbag ko kag nabun-og ulo ko gid;ginabalaka ko ginsumbag ko kag nabun-og ulo man;ginabalaka ko ginsumbag ko kag nabun-og ulo na gid;ginabalaka ku ginsumbag ko kag nabun-og ulo gid;ginabalaka ku ginsumbag ko kag nabun-og ulo gid ko;ginabalaka ku ginsumbag ko kag nabun-og ulo ko gid;ginabalaka ku ginsumbag ko kag nabun-og ulo man;ginabalaka ku ginsumbag ko kag nabun-og ulo na gid;ginpangayo ko doctor ginsumbag ko kag nabun-og ulo gid;ginpangayo ko doctor ginsumbag ko kag nabun-og ulo gid ko;ginpangayo ko doctor ginsumbag ko kag nabun-og ulo ko gid;ginpangayo ko doctor ginsumbag ko kag nabun-og ulo man;ginpangayo ko doctor ginsumbag ko kag nabun-og ulo na gid;ginpangayo ku doctor ginsumbag ko kag nabun-og ulo gid;ginpangayo ku doctor ginsumbag ko kag nabun-og ulo gid ko;ginpangayo ku doctor ginsumbag ko kag nabun-og ulo ko gid;ginpangayo ku doctor ginsumbag ko kag nabun-og ulo man;ginpangayo ku doctor ginsumbag ko kag nabun-og ulo na gid;ginsumbag ko kag nabun-og ulo;ginsumbag ku kag nabun-og ulo;karon ginsumbag ko kag nabun-og ulo gid;karon ginsumbag ko kag nabun-og ulo gid ko;karon ginsumbag ko kag nabun-og ulo ko gid;karon ginsumbag ko kag nabun-og ulo man;karon ginsumbag ko kag nabun-og ulo na gid;karon ginsumbag ku kag nabun-og ulo gid;karon ginsumbag ku kag nabun-og ulo gid ko;karon ginsumbag ku kag nabun-og ulo ko gid;karon ginsumbag ku kag nabun-og ulo man;karon ginsumbag ku kag nabun-og ulo na gid;subong ginsumbag ko kag nabun-og ulo gid;subong ginsumbag ko kag nabun-og ulo gid ko;subong ginsumbag ko kag nabun-og ulo ko gid;subong ginsumbag ko kag nabun-og ulo man;subong ginsumbag ko kag nabun-og ulo na gid;subong ginsumbag ku kag nabun-og ulo gid;subong ginsumbag ku kag nabun-og ulo gid ko;subong ginsumbag ku kag nabun-og ulo ko gid;subong ginsumbag ku kag nabun-og ulo man;subong ginsumbag ku kag nabun-og ulo na gid;wala ko kasugtan ginsumbag ko kag nabun-og ulo gid;wala ko kasugtan ginsumbag ko kag nabun-og ulo gid ko;wala ko kasugtan ginsumbag ko kag nabun-og ulo ko gid;wala ko kasugtan ginsumbag ko kag nabun-og ulo man;wala ko kasugtan ginsumbag ko kag nabun-og ulo na gid;wala ku kasugtan ginsumbag ko kag nabun-og ulo gid;wala ku kasugtan ginsumbag ko kag nabun-og ulo gid ko;wala ku kasugtan ginsumbag ko kag nabun-og ulo ko gid;wala ku kasugtan ginsumbag ko kag nabun-og ulo man;wala ku kasugtan ginsumbag ko kag nabun-og ulo na gid,physical assault with head bruise,bag-o lang ginsumbag ko kag nabun-og ulo gid,active
CTS0137,pneumonia,cough;fever;difficulty breathing,Respiratory,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,may pneumonia;pneumonia;pulmonya,pneumonia,pneumonia,active
CTS0138,poisoning,poisoning,Emergency,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,naka-inom ko sang lason,poisoning,naka-inom ko sang lason,active
CTS0139,pus,pus,Infection,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may nana;may nana ako;may nana ko,pus,may nana,active
CTS0140,respiratory distress,difficulty breathing;cyanosis,Respiratory,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,budlay magginhawa,dyspnea;distress,budlay magginhawa,active
CTS0141,seizure,convulsion;loss of consciousness,Neurological,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,naguyam;kombulsyon,seizure,naguyam,active
CTS0142,severe penis bleeding,severe penis bleeding,male_reproductive_symptom,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,dugo gid indi mapunggan sa ari ko;dugo gid indi mapunggan sa ari ko ko;dugo gid indi mapunggan sa ary ko;dugo gid indi mapunggan sa ary ko ko;dugo gid sa ari ko;dugo gid sa ari ko ko;dugo gid sa ary ko;dugo gid sa ary ko ko;grabe gid nagadugo ari ko;grabe gid nagadugo ari ko ko;grabe gid nagadugo ary ko;grabe gid nagadugo ary ko ko;grabe gid nagdugo ari ko;grabe gid nagdugo ari ko ko;grabe gid nagdugo ary ko;grabe gid nagdugo ary ko ko;indi mapunggan ang dugo sa ari ko;indi mapunggan ang dugo sa ari ko ko;indi mapunggan ang dugo sa ary ko;indi mapunggan ang dugo sa ary ko ko,severe penis bleeding,dugo gid indi mapunggan sa ari ko,active
CTS0143,severe testicle bleeding,severe testicle bleeding,male_reproductive_symptom,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,dugo gid indi mapunggan sa itlog ko;dugo gid indi mapunggan sa itlog ko ko;dugo gid indi mapunggan sa itlug ko;dugo gid indi mapunggan sa itlug ko ko;dugo gid sa itlog ko;dugo gid sa itlog ko ko;dugo gid sa itlug ko;dugo gid sa itlug ko ko;grabe gid nagadugo itlog ko;grabe gid nagadugo itlog ko ko;grabe gid nagadugo itlug ko;grabe gid nagadugo itlug ko ko;grabe gid nagdugo itlog ko;grabe gid nagdugo itlog ko ko;grabe gid nagdugo itlug ko;grabe gid nagdugo itlug ko ko;indi mapunggan ang dugo sa itlog ko;indi mapunggan ang dugo sa itlog ko ko;indi mapunggan ang dugo sa itlug ko;indi mapunggan ang dugo sa itlug ko ko,severe testicle bleeding,dugo gid indi mapunggan sa itlog ko,active
CTS0144,severe vagina bleeding,severe vagina bleeding,gynecologic_symptom,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,dugo gid indi mapunggan sa bilad ko;dugo gid indi mapunggan sa bilad ko ko;dugo gid indi mapunggan sa bilat ko;dugo gid indi mapunggan sa bilat ko ko;dugo gid sa bilad ko;dugo gid sa bilad ko ko;dugo gid sa bilat ko;dugo gid sa bilat ko ko;grabe gid nagadugo bilad ko;grabe gid nagadugo bilad ko ko;grabe gid nagadugo bilat ko;grabe gid nagadugo bilat ko ko;grabe gid nagdugo bilad ko;grabe gid nagdugo bilad ko ko;grabe gid nagdugo bilat ko;grabe gid nagdugo bilat ko ko;indi mapunggan ang dugo sa bilad ko;indi mapunggan ang dugo sa bilad ko ko;indi mapunggan ang dugo sa bilat ko;indi mapunggan ang dugo sa bilat ko ko,severe vagina bleeding,dugo gid indi mapunggan sa bilad ko,active
CTS0145,severe vaginal bleeding,severe vaginal bleeding,gynecologic_symptom,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,grabe gid nagadugo bilat ko,severe vaginal bleeding,grabe gid nagadugo bilat ko,active
CTS0146,shortness of breath,shortness of breath,Respiratory,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,dula ginhawa ko pls,shortness of breath,dula ginhawa ko pls,active
CTS0147,shoulder infection,shoulder infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana abaga;may nana abaga ko;may nana akon abaga;may nana ko sa abaga;may nana sa abaga ko;may nana sa akon abaga,shoulder infection,may nana abaga,active
CTS0148,skin burn,skin burn,Burn,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,mapula nasunog balat ko;may pilas nasunog sa balat ko;nasunog akon balat;nasunog balat ko;nasunog gid balat ko;nasunog ko ang balat,skin burn,mapula nasunog balat ko,active
CTS0149,skin infection,redness;pain;pus,Infection,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,impeksyon sa panit;may nana akon balat;may nana akon kamot;may nana balat;may nana balat ko;may nana kamot;may nana kamot ko;may nana ko sa balat;may nana ko sa kamot;may nana sa akon balat;may nana sa akon kamot;may nana sa balat ko;may nana sa kamot ko;skin infection,cellulitis;skin infection,impeksyon sa panit,active
CTS0150,skull fracture,skull fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,nabali acun ulo;nabali akon ulo;nabali gid ulo ko;nabali gid ulo ku;nabali na akon ulo;nabali na gid ulo ko;nabali na ulo ko;nabali ulo ko;nabali ulo ku,skull fracture,nabali acun ulo,active
CTS0151,slip injury,slip injury,Trauma,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,nadanlog ko,slip injury,nadanlog ko,active
CTS0152,snake bite,snake bite,Bite,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,gin kagat ahas ako;gin kagat ako sang ahas;gin kagat sang ahas ko;ginakagat sang ahas ko;ginakagat sang ahas ku;ginkagat ahas ako;ginkagat ako sang ahas;ginkagat sang ahas ko;ginkagat sang ahas ku;may kagat sang ahas ko;may kagat sang ahas ku,snake bite,gin kagat ahas ako,active
CTS0153,sprain,sprain,Trauma,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,nabalian ko,sprain,nabalian ko,active
CTS0154,stroke,facial droop;arm weakness;speech difficulty,Neurological,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,CVA;atake sa utok;cva;stroke,stroke;cva,stroke,active
CTS0155,suspected arm fracture,suspected arm fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun buuk;daw mabali akon buuk;daw mabali buuk ko;daw mabali buuk ku,suspected arm fracture,daw mabali acun buuk,active
CTS0156,suspected finger fracture,suspected finger fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun tudlo;daw mabali akon tudlo;daw mabali tudlo ko;daw mabali tudlo ku,suspected finger fracture,daw mabali acun tudlo,active
CTS0157,suspected foot fracture,suspected foot fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun tiil;daw mabali akon tiil;daw mabali tiil ko;daw mabali tiil ku,suspected foot fracture,daw mabali acun tiil,active
CTS0158,suspected hand fracture,suspected hand fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun kamot;daw mabali akon kamot;daw mabali kamot ko;daw mabali kamot ku,suspected hand fracture,daw mabali acun kamot,active
CTS0159,suspected knee fracture,suspected knee fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun tuhod;daw mabali akon tuhod;daw mabali tuhod ko;daw mabali tuhod ku,suspected knee fracture,daw mabali acun tuhod,active
CTS0160,suspected leg fracture,suspected leg fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun batiis;daw mabali akon batiis;daw mabali batiis ko;daw mabali batiis ku,suspected leg fracture,daw mabali acun batiis,active
CTS0161,suspected skull fracture,suspected skull fracture,Fracture,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,daw mabali acun ulo;daw mabali akon ulo;daw mabali ulo ko;daw mabali ulo ku,suspected skull fracture,daw mabali acun ulo,active
CTS0162,tension headache,headache,Neurological,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,mild headache,headache mild,sakit ulo,active
CTS0163,testicle amputation,testicle amputation,trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,nautod itlog ko;nautod itlog ko ko;nautod itlug ko;nautod itlug ko ko,testicle amputation,nautod itlog ko,active
CTS0164,testicular infection,testicular infection,infection,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may nana akon itlog;may nana akon itlog ko;may nana akon itlug;may nana akon itlug ko;may nana itlog akon;may nana itlog ko;may nana itlog ko akon;may nana itlog ko ko;may nana itlug akon;may nana itlug ko;may nana itlug ko akon;may nana itlug ko ko;may nana ko sa akon itlog;may nana ko sa akon itlog ko;may nana ko sa akon itlug;may nana ko sa akon itlug ko;may nana ko sa itlog akon;may nana ko sa itlog ko;may nana ko sa itlog ko akon;may nana ko sa itlog ko ko;may nana ko sa itlug akon;may nana ko sa itlug ko;may nana ko sa itlug ko akon;may nana ko sa itlug ko ko;may nana sa akon akon itlog;may nana sa akon akon itlog ko;may nana sa akon akon itlug;may nana sa akon akon itlug ko;may nana sa akon itlog;may nana sa akon itlog akon;may nana sa akon itlog ko;may nana sa akon itlog ko akon;may nana sa akon itlog ko ko;may nana sa akon itlug;may nana sa akon itlug akon;may nana sa akon itlug ko;may nana sa akon itlug ko akon;may nana sa akon itlug ko ko;may nana sa itlog akon;may nana sa itlog ko;may nana sa itlog ko akon;may nana sa itlog ko ko;may nana sa itlug akon;may nana sa itlug ko;may nana sa itlug ko akon;may nana sa itlug ko ko,testicular infection,may nana akon itlog,active
CTS0165,testicular wound,testicular wound,injury,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may pilas ko sa akon itlog;may pilas ko sa akon itlog ko;may pilas ko sa akon itlug;may pilas ko sa akon itlug ko;may pilas ko sa itlog akon;may pilas ko sa itlog ko;may pilas ko sa itlog ko akon;may pilas ko sa itlog ko ko;may pilas ko sa itlug akon;may pilas ko sa itlug ko;may pilas ko sa itlug ko akon;may pilas ko sa itlug ko ko;may pilas sa akon akon itlog;may pilas sa akon akon itlog ko;may pilas sa akon akon itlug;may pilas sa akon akon itlug ko;may pilas sa akon itlog;may pilas sa akon itlog akon;may pilas sa akon itlog ko;may pilas sa akon itlog ko akon;may pilas sa akon itlog ko ko;may pilas sa akon itlug;may pilas sa akon itlug akon;may pilas sa akon itlug ko;may pilas sa akon itlug ko akon;may pilas sa akon itlug ko ko;may pilas sa itlog akon;may pilas sa itlog ko;may pilas sa itlog ko akon;may pilas sa itlog ko ko;may pilas sa itlug akon;may pilas sa itlug ko;may pilas sa itlug ko akon;may pilas sa itlug ko ko,testicular wound,may pilas ko sa akon itlog,active
CTS0166,throat infection,throat infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon tungod;may nana ko sa tungod;may nana sa akon tungod;may nana sa tungod ko;may nana tungod;may nana tungod ko,throat infection,may nana akon tungod,active
CTS0167,throat swelling with fever,throat swelling with fever,ENT,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,3 ka adlaw na gahubag tungod ko kag ginahilanat ko;dugay na gahubag tungod ko kag ginahilanat ko;gahubag tungod ko kag ginahilanat ko;gahubag tungod ko upod sang ginahilanat ko;subong gahubag tungod ko kag ginahilanat ko,throat swelling with fever,3 ka adlaw na gahubag tungod ko kag ginahilanat ko,active
CTS0168,tongue infection,tongue infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon dila;may nana dila;may nana dila ko;may nana ko sa dila;may nana sa akon dila;may nana sa dila ko,tongue infection,may nana akon dila,active
CTS0169,tooth infection,tooth infection,Infection,NON_URGENT,20,0,Schedule a routine consultation with a healthcare provider.,0,0,en;hil,may nana akon ngipon;may nana ko sa ngipon;may nana ngipon;may nana ngipon ko;may nana sa akon ngipon;may nana sa ngipon ko,tooth infection,may nana akon ngipon,active
CTS0170,tuberculosis,chronic cough;hemoptysis;fever,Infectious,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,TB;may tb;t.b.;tb;tisis;tuberculosis,tuberculosis;tb,tisis,active
CTS0171,uncontrolled bleeding,bleeding,Trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,indi mapunggan dugo,hemorrhage,indi mapunggan,active
CTS0172,urinary infection,urinary infection,infection,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,may nana sa ihi ko,urinary infection,may nana sa ihi ko,active
CTS0173,urinary tract infection,dysuria;frequency,Urinary,URGENT,55,0,Consult a healthcare provider as soon as possible (same day / within hours).,1,0,en;hil,UTI;impeksyon sa ihi;masakit pag-ihi ko kag may nana sa bilat ko;may uti;uti,uti;dysuria,uti,active
CTS0174,vagina amputation,vagina amputation,trauma,EMERGENCY,90,1,Seek emergency medical care immediately / call emergency services.,1,1,en;hil,nautod bilad ko;nautod bilad ko ko;nautod bilat ko;nautod bilat ko ko,vagina amputation,nautod bilad ko,active
